PRIV-00001 | 0.9591 | 2.7058 | 0.8468 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-04114 | 0.7211 | 0.6504 | 0.1852 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04115 | 0.8178 | 3.1370 | 0.5893 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04116 | 0.8589 | 1.8103 | 0.5296 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04117 | 0.7480 | 2.7934 | 0.3847 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04118 | 0.6631 | 3.4372 | 0.2069 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04119 | 0.7065 | 3.1729 | 0.3203 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04120 | 0.6575 | 1.6233 | 0.1958 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04121 | 0.9215 | 2.1834 | 0.6789 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04122 | 0.5719 | 0.9471 | 0.1293 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04123 | 0.8191 | 3.2750 | 0.5679 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04124 | 0.5189 | 1.9544 | 0.1307 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04125 | 0.8993 | 1.5376 | 0.611 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04126 | 0.6840 | 1.6182 | 0.2232 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04127 | 0.7231 | 0.6001 | 0.2089 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04128 | 0.9051 | 1.6671 | 0.6957 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04129 | 0.6351 | 1.8868 | 0.193 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04130 | 0.6103 | 3.4627 | 0.2866 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04131 | 0.9617 | 0.5260 | 0.5493 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04132 | 0.5162 | 1.9126 | 0.12 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04133 | 0.5449 | 3.1932 | 0.1982 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04134 | 0.6854 | 0.5689 | 0.2565 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04135 | 0.9722 | 0.1175 | 0.482 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04136 | 0.9464 | 1.0874 | 0.6184 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04137 | 0.8247 | 3.2309 | 0.5373 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04138 | 0.5754 | 0.6108 | 0.137 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04139 | 0.6010 | 2.3951 | 0.2346 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04140 | 0.7993 | 2.9593 | 0.4857 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04141 | 0.8940 | 1.2048 | 0.5744 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04142 | 0.9366 | 2.4912 | 0.8244 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-04143 | 0.6056 | 2.7747 | 0.2243 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04144 | 0.9020 | 2.0187 | 0.6604 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04145 | 0.7204 | 2.6957 | 0.2895 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04146 | 0.5627 | 0.1901 | 0.0 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04147 | 0.5893 | 1.4939 | 0.1827 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04148 | 0.8402 | 0.7063 | 0.3933 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04149 | 0.7240 | 1.0512 | 0.2607 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04150 | 0.7216 | 1.2162 | 0.2996 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04151 | 0.9730 | 2.6214 | 0.8563 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-04152 | 0.5489 | 0.6940 | 0.1554 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04153 | 0.5830 | 0.5660 | 0.1298 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04154 | 0.8546 | 3.0416 | 0.5659 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04155 | 0.7296 | 2.7841 | 0.4054 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04156 | 0.5643 | 2.1994 | 0.1531 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04157 | 0.9376 | 0.7152 | 0.5745 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04158 | 0.7257 | 0.1338 | 0.1848 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04159 | 0.5693 | 3.4814 | 0.153 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04160 | 0.6392 | 2.7422 | 0.2487 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04161 | 0.5958 | 0.3076 | 0.1224 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04162 | 0.6474 | 0.2838 | 0.174 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04163 | 0.5233 | 1.9763 | 0.1151 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04164 | 0.8598 | 3.3376 | 0.5403 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04165 | 0.9550 | 3.1822 | 0.8189 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-04166 | 0.5056 | 1.3048 | 0.1334 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04167 | 0.6729 | 0.3286 | 0.1652 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04168 | 0.6954 | 1.5184 | 0.266 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04169 | 0.8699 | 2.5348 | 0.6495 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04170 | 0.6596 | 0.4140 | 0.1443 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04171 | 0.7441 | 1.5787 | 0.2799 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04172 | 0.7278 | 2.9609 | 0.3602 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04173 | 0.9645 | 3.1472 | 0.8408 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-04174 | 0.5730 | 2.3455 | 0.1331 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04175 | 0.7587 | 2.6960 | 0.4021 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04176 | 0.8400 | 0.9782 | 0.4504 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04177 | 0.5392 | 3.2628 | 0.1507 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04178 | 0.5087 | 3.3661 | 0.1395 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04179 | 0.7348 | 0.7032 | 0.3379 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04180 | 0.8518 | 1.8064 | 0.5171 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04181 | 0.9726 | 1.3270 | 0.7383 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04182 | 0.8588 | 0.5833 | 0.3862 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04183 | 0.9726 | 2.7812 | 0.8325 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-04184 | 0.9770 | 1.0061 | 0.6595 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04185 | 0.5209 | 0.4306 | 0.0665 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04186 | 0.6364 | 0.3464 | 0.1654 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04187 | 0.5455 | 0.5931 | 0.1985 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04188 | 0.5617 | 3.3382 | 0.1425 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04189 | 0.7999 | 0.8655 | 0.3436 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04190 | 0.6988 | 1.6735 | 0.2848 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04191 | 0.6137 | 3.0499 | 0.2366 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04192 | 0.8133 | 3.0111 | 0.5233 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04193 | 0.5092 | 1.1877 | 0.1525 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04194 | 0.7608 | 0.3670 | 0.1631 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04195 | 0.9414 | 1.3982 | 0.5735 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04196 | 0.6414 | 2.5699 | 0.2252 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04197 | 0.8709 | 0.9391 | 0.5187 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04198 | 0.6301 | 0.4502 | 0.0901 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04199 | 0.5620 | 2.0451 | 0.0368 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04200 | 0.8901 | 3.4844 | 0.707 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04201 | 0.8004 | 0.8204 | 0.3658 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04202 | 0.7583 | 2.7770 | 0.3669 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04203 | 0.8944 | 3.2382 | 0.649 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04204 | 0.8067 | 2.3734 | 0.4414 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04205 | 0.6688 | 0.8998 | 0.2171 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04206 | 0.5706 | 1.6030 | 0.1296 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04207 | 0.6842 | 2.6850 | 0.3196 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04208 | 0.7320 | 0.7996 | 0.1565 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04209 | 0.7310 | 1.4308 | 0.2809 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04210 | 0.9230 | 0.5763 | 0.4584 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04211 | 0.6422 | 0.2492 | 0.1386 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04212 | 0.6279 | 2.7154 | 0.2106 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04213 | 0.6564 | 1.7048 | 0.2713 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04214 | 0.7303 | 0.9565 | 0.207 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04215 | 0.8074 | 0.5325 | 0.3334 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04216 | 0.8250 | 2.3083 | 0.5331 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04217 | 0.9939 | 2.5973 | 0.9881 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-04218 | 0.7209 | 1.9594 | 0.3091 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04219 | 0.8779 | 1.6082 | 0.5767 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04220 | 0.5979 | 3.2537 | 0.1336 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04221 | 0.9070 | 1.5748 | 0.5226 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04222 | 0.8162 | 2.3528 | 0.5303 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04223 | 0.5389 | 1.4166 | 0.1257 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04224 | 0.5224 | 0.1742 | 0.1246 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04225 | 0.8840 | 2.2690 | 0.5711 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04226 | 0.9224 | 2.1684 | 0.725 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04227 | 0.8091 | 0.8029 | 0.4405 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04228 | 0.7770 | 0.5567 | 0.315 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04229 | 0.6147 | 2.3144 | 0.2225 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04230 | 0.9766 | 1.3166 | 0.7348 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04231 | 0.8125 | 0.3682 | 0.2542 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04232 | 0.6224 | 3.0385 | 0.2843 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04233 | 0.7559 | 1.0201 | 0.293 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04234 | 0.9112 | 3.1160 | 0.7446 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04235 | 0.5949 | 1.2261 | 0.1002 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04236 | 0.5128 | 2.7501 | 0.0795 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04237 | 0.9101 | 1.2446 | 0.6427 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04238 | 0.6447 | 1.2210 | 0.193 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04239 | 0.5762 | 1.0888 | 0.2012 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04240 | 0.6196 | 1.7941 | 0.2008 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04241 | 0.9199 | 0.9199 | 0.483 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04242 | 0.5760 | 1.3019 | 0.1859 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04243 | 0.8660 | 0.2423 | 0.3403 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04244 | 0.9967 | 0.5436 | 0.6544 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04245 | 0.9952 | 0.3080 | 0.5692 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04246 | 0.7131 | 3.1335 | 0.2858 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04247 | 0.9114 | 0.1201 | 0.4077 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04248 | 0.6972 | 1.4400 | 0.3618 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04249 | 0.8736 | 1.4672 | 0.5614 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04250 | 0.6070 | 0.3069 | 0.1265 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04251 | 0.5671 | 2.9210 | 0.2161 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04252 | 0.5185 | 1.2420 | 0.1166 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04253 | 0.7911 | 2.1752 | 0.453 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04254 | 0.9422 | 3.0497 | 0.7548 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04255 | 0.7225 | 1.7635 | 0.3313 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04256 | 0.7188 | 2.2490 | 0.3773 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04257 | 0.8224 | 1.8995 | 0.4504 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04258 | 0.5097 | 2.4536 | 0.1789 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04259 | 0.7271 | 0.7928 | 0.261 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04260 | 0.9796 | 0.6656 | 0.5853 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04261 | 0.6006 | 1.8468 | 0.2271 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04262 | 0.8642 | 0.5673 | 0.4004 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04263 | 0.6341 | 0.9024 | 0.2118 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04264 | 0.8599 | 1.7875 | 0.533 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04265 | 0.7901 | 2.8577 | 0.464 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04266 | 0.9527 | 3.3161 | 0.8542 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-04267 | 0.8195 | 0.1651 | 0.3095 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04268 | 0.7985 | 0.3527 | 0.2192 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04269 | 0.5342 | 2.7544 | 0.0984 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04270 | 0.6092 | 1.2737 | 0.2139 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04271 | 0.6930 | 2.9553 | 0.3111 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04272 | 0.8856 | 1.6066 | 0.5576 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04273 | 0.6570 | 1.0054 | 0.1533 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04274 | 0.8807 | 2.5681 | 0.5914 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04275 | 0.6820 | 1.4787 | 0.1775 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04276 | 0.9485 | 2.9708 | 0.8076 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-04277 | 0.8345 | 0.9452 | 0.3945 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04278 | 0.6771 | 2.0434 | 0.2362 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04279 | 0.8409 | 1.1726 | 0.4513 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04280 | 0.5746 | 0.9151 | 0.15 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04281 | 0.5585 | 1.8420 | 0.2341 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04282 | 0.6171 | 2.2737 | 0.1526 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04283 | 0.6929 | 1.3381 | 0.3099 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04284 | 0.5446 | 2.5362 | 0.1886 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04285 | 0.8030 | 1.5339 | 0.3948 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04286 | 0.8742 | 0.2033 | 0.376 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04287 | 0.6316 | 0.6805 | 0.149 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04288 | 0.9023 | 0.7272 | 0.5026 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04289 | 0.9369 | 1.2657 | 0.7019 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04290 | 0.9634 | 2.6687 | 0.8603 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-04291 | 0.8222 | 3.4910 | 0.5597 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04292 | 0.7606 | 1.0799 | 0.3113 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-04293 | 0.8360 | 1.9923 | 0.4547 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
